reject_rate,t1e_or_power,ci_cover,E_theta,bias,rmse,E_J,sd_J,q05_J,q50_J,q95_J,P_J_eq_Jmax,pJmax,mean_wall,family,rho,sigma_a,sigma_b,theta,design,J0,Jmax,alpha,alpha_adj,delta,power_target,gamma,correction,K,seed,R,reject_rate_mcse,ci_cover_mcse,pJmax_mcse,module_cell,theta_mult,B,sigma_ratio,cell_id,module,projected_R,bootstrap_B
1.0,1.0,0.9998,0.49924557271650793,-0.0007544272834920651,0.05562822853073115,100.0986,1.4270522204880942,100.0,100.0,100.0,0.0,0.0,0.000315899133682251,lognormal,0.9,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201018,5000,0.0,0.00019997999899988897,0.0,C,1.0,25,1.0,C_0178,C,5000,25
0.8782,0.8782,0.9446,0.49747347517782853,-0.002526524822171472,0.152353265065155,13.6676,3.153650304012796,10.0,13.0,19.0,0.0,0.0,0.0003234591484069824,lognormal,0.9,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201019,5000,0.004625251560726185,0.0032351457463304493,0.0,C,1.0,25,1.0,C_0179,C,5000,25
0.8892,0.8892,0.9458,0.49984699929770815,-0.00015300070229185003,0.15805392690835796,104.1358,8.353739184341345,100.0,100.0,122.0,0.0,0.0,0.0014282120704650879,gamma,-0.3,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201020,5000,0.004438994480735474,0.003201948156981934,0.0,C,1.0,25,1.0,C_0180,C,5000,25
0.929,0.929,0.7726,0.5023299163567363,0.0023299163567362946,0.16292748376363808,100.0032,0.15096277686900172,100.0,100.0,100.0,0.0,0.0,0.0011967957496643066,gamma,-0.3,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201021,5000,0.0036320517617456933,0.0059277186168036015,0.0,C,1.0,25,1.0,C_0181,C,5000,25
0.8474,0.8474,0.9432,0.4996887617442543,-0.00031123825574569386,0.16989157530564014,94.148,15.11922273134436,71.0,93.0,120.0,0.0,0.0,0.0013292332172393799,gamma,-0.3,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201022,5000,0.005085533207049187,0.0032733395790843322,0.0,C,1.0,25,1.0,C_0182,C,5000,25
0.9892,0.9892,0.9506,0.49987383920557643,-0.00012616079442356876,0.12112822259255533,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0012897961616516113,gamma,0.3,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201023,5000,0.0014617359542680771,0.003064625262572897,0.0,C,1.0,25,1.0,C_0183,C,5000,25
0.9754,0.9754,0.9012,0.49951109976726293,-0.0004889002327370662,0.11928291478677641,100.0046,0.23276348510881167,100.0,100.0,100.0,0.0,0.0,0.0012109122276306153,gamma,0.3,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201024,5000,0.002190654696660337,0.004219918482624991,0.0,C,1.0,25,1.0,C_0184,C,5000,25
0.857,0.857,0.9522,0.5053639912453427,0.005363991245342703,0.16507551034784967,53.2818,8.358180948029302,41.0,53.0,68.0,0.0,0.0,0.0013282508850097656,gamma,0.3,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201025,5000,0.0049507777166825015,0.0030171231330524103,0.0,C,1.0,25,1.0,C_0185,C,5000,25
1.0,1.0,0.946,0.49985601959497816,-0.0001439804050218374,0.05386970422942387,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0012773757934570313,gamma,0.9,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201026,5000,0.0,0.0031963729444481302,0.0,C,1.0,25,1.0,C_0186,C,5000,25
1.0,1.0,0.999,0.5010644447284345,0.0010644447284344771,0.054564070267713274,100.008,0.23819319889535054,100.0,100.0,100.0,0.0,0.0,0.001320263719558716,gamma,0.9,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201027,5000,0.0,0.0004469899327725404,0.0,C,1.0,25,1.0,C_0187,C,5000,25
0.882,0.882,0.9444,0.49844073340265316,-0.0015592665973468423,0.1525772815962224,13.0726,2.0592545350198943,10.0,13.0,17.0,0.0,0.0,0.0012564986705780028,gamma,0.9,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201028,5000,0.004562367806304091,0.003240636974423392,0.0,C,1.0,25,1.0,C_0188,C,5000,25
0.876,0.876,0.952,0.49748904510193453,-0.002510954898065465,0.1578069248577226,103.5818,6.821415451356118,100.0,100.0,119.0,0.0,0.0,0.00039656620025634763,normal,-0.3,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201029,5000,0.004660987019934726,0.0030231109804305907,0.0,C,1.0,50,1.0,C_0189,C,5000,50
0.9212,0.9212,0.7854,0.5040347342527495,0.004034734252749472,0.15885475111585673,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0001738968849182129,normal,-0.3,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201030,5000,0.0038102640328460174,0.005805976920381272,0.0,C,1.0,50,1.0,C_0190,C,5000,50
0.8346,0.8346,0.9502,0.4973215788401936,-0.0026784211598063767,0.16832971686989845,95.1704,13.39736406312824,74.0,94.0,118.0,0.0,0.0,0.00015735878944396972,normal,-0.3,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201031,5000,0.00525438559681339,0.0030763601869742093,0.0,C,1.0,50,1.0,C_0191,C,5000,50
0.9846,0.9846,0.949,0.4989331531884616,-0.0010668468115384022,0.12023960681861492,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.00018097500801086426,normal,0.3,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201032,5000,0.0017414270010540189,0.0031112376958374634,0.0,C,1.0,50,1.0,C_0192,C,5000,50
0.9708,0.9708,0.9116,0.5006423342350412,0.0006423342350412309,0.11659495899172335,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.00017564120292663574,normal,0.3,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201033,5000,0.0023810653077981714,0.004014609320967609,0.0,C,1.0,50,1.0,C_0193,C,5000,50
0.8536,0.8536,0.9508,0.5030899046855433,0.0030899046855432655,0.16490826577598688,52.2954,7.102882431801896,41.0,52.0,64.0,0.0,0.0,0.000167683744430542,normal,0.3,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201034,5000,0.004999340756539806,0.0030587369942510594,0.0,C,1.0,50,1.0,C_0194,C,5000,50
1.0,1.0,0.9508,0.500741494532384,0.000741494532384035,0.04477708739731909,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.00019068851470947266,normal,0.9,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201035,5000,0.0,0.0030587369942510594,0.0,C,1.0,50,1.0,C_0195,C,5000,50
1.0,1.0,1.0,0.4997466542521115,-0.0002533457478884893,0.04466962209723196,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.00016583967208862305,normal,0.9,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201036,5000,0.0,0.0,0.0,C,1.0,50,1.0,C_0196,C,5000,50
0.8592,0.8592,0.9504,0.4983017580092718,-0.001698241990728211,0.1454592668728833,9.7408,1.0205955908194,8.0,10.0,11.0,0.0,0.0,0.0001785071849822998,normal,0.9,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201037,5000,0.004918848645770675,0.0030704996336101387,0.0,C,1.0,50,1.0,C_0197,C,5000,50
0.8948,0.8948,0.9492,0.49977800455627985,-0.00022199544372014657,0.15620699271118862,104.5002,9.546685286527465,100.0,100.0,125.0,0.0,0.0,0.0005590452671051026,lognormal,-0.3,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201038,5000,0.004338962087873089,0.003105458420265838,0.0,C,1.0,50,1.0,C_0198,C,5000,50
0.934,0.934,0.7936,0.5023128087976145,0.0023128087976145295,0.15799592183720837,100.0588,1.119349168043645,100.0,100.0,100.0,0.0,0.0,0.0004360328197479248,lognormal,-0.3,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201039,5000,0.0035112390975266822,0.005723618435919711,0.0,C,1.0,50,1.0,C_0199,C,5000,50
0.8544,0.8544,0.9514,0.5039282888879365,0.003928288887936504,0.16841443015655932,93.9196,17.025684592403326,70.0,92.0,124.0,0.0,0.0,0.00032610297203063967,lognormal,-0.3,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201040,5000,0.0049879983961505035,0.003040987997345599,0.0,C,1.0,50,1.0,C_0200,C,5000,50
0.9904,0.9904,0.9492,0.4992577969332067,-0.00074220306679329,0.11831713862142768,100.0176,0.9718488771408856,100.0,100.0,100.0,0.0,0.0,0.00044178833961486816,lognormal,0.3,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201041,5000,0.0013789735312905794,0.003105458420265838,0.0,C,1.0,50,1.0,C_0201,C,5000,50
0.9778,0.9778,0.9034,0.503270030557571,0.0032700305575710242,0.11946631009084326,100.0642,1.311365075026783,100.0,100.0,100.0,0.0,0.0,0.00033060054779052736,lognormal,0.3,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201042,5000,0.002083610328252382,0.004177761122898245,0.0,C,1.0,50,1.0,C_0202,C,5000,50
0.8648,0.8648,0.9494,0.5023747996418438,0.002374799641843839,0.1668307152730427,53.8922,9.96859965892903,40.0,53.0,71.05000000000018,0.0,0.0,0.00032813339233398435,lognormal,0.3,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201043,5000,0.00483572042202607,0.0030996657884359074,0.0,C,1.0,50,1.0,C_0203,C,5000,50
1.0,1.0,0.9468,0.4996805014075291,-0.0003194985924708793,0.05616813883372578,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0003833428382873535,lognormal,0.9,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201044,5000,0.0,0.003173948959892078,0.0,C,1.0,50,1.0,C_0204,C,5000,50
1.0,1.0,0.999,0.4998142104898354,-0.00018578951016462453,0.05579031050520978,100.0906,1.3301096345790449,100.0,100.0,100.0,0.0,0.0,0.00047720751762390137,lognormal,0.9,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201045,5000,0.0,0.0004469899327725404,0.0,C,1.0,50,1.0,C_0205,C,5000,50
0.8818,0.8818,0.9546,0.49779850977946954,-0.0022014902205304554,0.15175685274466932,13.7282,3.3898561562402616,10.0,13.0,19.0,0.0,0.0,0.0004005838394165039,lognormal,0.9,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201046,5000,0.004565714839978511,0.002944107334999864,0.0,C,1.0,50,1.0,C_0206,C,5000,50
0.8902,0.8902,0.9452,0.49521220064254196,-0.004787799357458045,0.15665565154723296,104.0416,8.30172689505021,100.0,100.0,123.0,0.0,0.0,0.0014088633060455322,gamma,-0.3,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201047,5000,0.004421401587732107,0.003218600938296016,0.0,C,1.0,50,1.0,C_0207,C,5000,50
0.9312,0.9312,0.788,0.499285462052438,-0.0007145379475619884,0.15972043477782621,100.0028,0.19797009875231159,100.0,100.0,100.0,0.0,0.0,0.0013324662685394288,gamma,-0.3,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201048,5000,0.003579568689102082,0.005780242209458008,0.0,C,1.0,50,1.0,C_0208,C,5000,50
0.8496,0.8496,0.9522,0.4964390516255644,-0.003560948374435602,0.16602087924419795,93.9726,15.51946678336598,71.0,93.0,122.0,0.0,0.0,0.0012102266788482667,gamma,-0.3,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201049,5000,0.005055291089541728,0.0030171231330524103,0.0,C,1.0,50,1.0,C_0209,C,5000,50
0.9908,0.9908,0.9514,0.5005228343842962,0.0005228343842962335,0.12003367792298561,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0013097092628479004,gamma,0.3,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201050,5000,0.0013502118352317896,0.003040987997345599,0.0,C,1.0,50,1.0,C_0210,C,5000,50
0.9722,0.9722,0.8984,0.4989040661597703,-0.0010959338402297125,0.12041220522541102,100.0044,0.20489177631130054,100.0,100.0,100.0,0.0,0.0,0.0012999887466430664,gamma,0.3,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201051,5000,0.002324958494253179,0.004272644146193315,0.0,C,1.0,50,1.0,C_0211,C,5000,50
0.8538,0.8538,0.948,0.5012875958691607,0.0012875958691607181,0.167215533437836,53.763,8.633749533082367,41.0,53.0,69.0,0.0,0.0,0.0012305716991424561,gamma,0.3,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201052,5000,0.00499650998197742,0.00313993630508646,0.0,C,1.0,50,1.0,C_0212,C,5000,50
1.0,1.0,0.945,0.4994348992091871,-0.0005651007908129002,0.05449536367856711,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.001282433319091797,gamma,0.9,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201053,5000,0.0,0.003224127789030703,0.0,C,1.0,50,1.0,C_0213,C,5000,50
1.0,1.0,0.9994,0.49865271247472553,-0.0013472875252744654,0.054409801641947315,100.0256,0.5419821399271382,100.0,100.0,100.0,0.0,0.0,0.001223390817642212,gamma,0.9,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201054,5000,0.0,0.0003463062228721987,0.0,C,1.0,50,1.0,C_0214,C,5000,50
0.8854,0.8854,0.9494,0.4955141012424223,-0.004485898757577711,0.15137431728790382,13.104,2.103707203961616,10.0,13.0,17.0,0.0,0.0,0.001311688184738159,gamma,0.9,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201055,5000,0.004504816089475797,0.0030996657884359074,0.0,C,1.0,50,1.0,C_0215,C,5000,50
0.878,0.878,0.9482,0.4984393447272683,-0.0015606552727316925,0.1587513535623903,103.5064,6.891440998804241,100.0,100.0,119.0,0.0,0.0,0.0003363496780395508,normal,-0.3,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201056,5000,0.004628520281904358,0.0031342227106573,0.0,C,1.0,100,1.0,C_0216,C,5000,100
0.9064,0.9064,0.779,0.4944127763472956,-0.0055872236527044206,0.16166769591627064,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.00016907005310058595,normal,-0.3,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201057,5000,0.004119199922315012,0.005867861620726923,0.0,C,1.0,100,1.0,C_0217,C,5000,100
0.8406,0.8406,0.948,0.5005011342796194,0.0005011342796193974,0.1686766178253553,95.334,13.303655287175777,75.0,94.0,118.0,0.0,0.0,0.00015291385650634766,normal,-0.3,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201058,5000,0.005176710152210572,0.00313993630508646,0.0,C,1.0,100,1.0,C_0218,C,5000,100
0.9872,0.9872,0.947,0.49893882333802514,-0.0010611766619748608,0.11870471989111768,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.00018164868354797364,normal,0.3,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201059,5000,0.0015897270205919023,0.0031683118533376744,0.0,C,1.0,100,1.0,C_0219,C,5000,100
0.9638,0.9638,0.9072,0.4969354362592292,-0.003064563740770798,0.11811439763861463,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0001489558219909668,normal,0.3,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201060,5000,0.0026415737733404307,0.004103368372447202,0.0,C,1.0,100,1.0,C_0220,C,5000,100
0.8484,0.8484,0.9504,0.5024685252438202,0.002468525243820241,0.1640643367653739,52.3992,7.085043356254075,41.0,52.0,65.0,0.0,0.0,0.00014861297607421874,normal,0.3,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201061,5000,0.005071832804815237,0.0030704996336101387,0.0,C,1.0,100,1.0,C_0221,C,5000,100
1.0,1.0,0.951,0.5002685986563572,0.0002685986563571996,0.044252782922171094,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0001827223777770996,normal,0.9,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201062,5000,0.0,0.0030528347482299146,0.0,C,1.0,100,1.0,C_0222,C,5000,100
1.0,1.0,1.0,0.49953048770227676,-0.0004695122977232402,0.04485799651822122,100.0014,0.09898504937615579,100.0,100.0,100.0,0.0,0.0,0.00020822482109069824,normal,0.9,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201063,5000,0.0,0.0,0.0,C,1.0,100,1.0,C_0223,C,5000,100
0.8658,0.8658,0.9472,0.5018078672098567,0.0018078672098567061,0.14466687819691873,9.7322,1.039847661919764,8.0,10.0,11.0,0.0,0.0,0.00023198490142822267,normal,0.9,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201064,5000,0.004820588345834977,0.003162662169755093,0.0,C,1.0,100,1.0,C_0224,C,5000,100
0.8864,0.8864,0.9458,0.49499717964996665,-0.005002820350033355,0.1572637665738173,104.49,9.717443079329048,100.0,100.0,124.0,0.0,0.0,0.0005103200912475586,lognormal,-0.3,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201065,5000,0.004487650610285966,0.003201948156981934,0.0,C,1.0,100,1.0,C_0225,C,5000,100
0.9264,0.9264,0.777,0.49728760944113276,-0.0027123905588672392,0.16132892095598328,100.0738,1.4339991492326627,100.0,100.0,100.0,0.0,0.0,0.0003543161869049072,lognormal,-0.3,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201066,5000,0.003692777816224529,0.005886781803328538,0.0,C,1.0,100,1.0,C_0226,C,5000,100
0.8508,0.8508,0.9476,0.4994434043508207,-0.0005565956491793145,0.16991682742281822,93.9124,17.2493688649759,69.0,92.0,125.0,0.0,0.0,0.000326608943939209,lognormal,-0.3,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201067,5000,0.00503863791118195,0.003151324800778238,0.0,C,1.0,100,1.0,C_0227,C,5000,100
0.9884,0.9884,0.9494,0.501469867976358,0.0014698679763579525,0.12078639971668832,100.018,0.7462412478548746,100.0,100.0,100.0,0.0,0.0,0.0004976871013641357,lognormal,0.3,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201068,5000,0.00151429455523026,0.0030996657884359074,0.0,C,1.0,100,1.0,C_0228,C,5000,100
0.9752,0.9752,0.8966,0.5004867981359391,0.0004867981359391038,0.12059198286576824,100.0446,0.9851958383996554,100.0,100.0,100.0,0.0,0.0,0.00043074584007263186,lognormal,0.3,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201069,5000,0.002199316257385465,0.004306006038082158,0.0,C,1.0,100,1.0,C_0229,C,5000,100
0.85,0.85,0.9504,0.4997039511952782,-0.0002960488047217824,0.1677043245438481,53.75,9.531227622924552,40.0,53.0,70.0,0.0,0.0,0.00043998150825500486,lognormal,0.3,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201070,5000,0.005049752469181039,0.0030704996336101387,0.0,C,1.0,100,1.0,C_0230,C,5000,100
1.0,1.0,0.9448,0.49853168546449067,-0.0014683145355093297,0.056290725817285864,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.00040386853218078614,lognormal,0.9,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201071,5000,0.0,0.0032296427046966053,0.0,C,1.0,100,1.0,C_0231,C,5000,100
1.0,1.0,0.9994,0.49972872148606257,-0.0002712785139374341,0.05569177589742532,100.1074,1.4974195270531234,100.0,100.0,100.0,0.0,0.0,0.00034739322662353514,lognormal,0.9,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201072,5000,0.0,0.0003463062228721987,0.0,C,1.0,100,1.0,C_0232,C,5000,100
0.8874,0.8874,0.9546,0.5009618041658059,0.0009618041658059351,0.15018968845155828,13.6454,3.1043290482808032,10.0,13.0,19.0,0.0,0.0,0.00032176856994628906,lognormal,0.9,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201073,5000,0.004470374480957944,0.002944107334999864,0.0,C,1.0,100,1.0,C_0233,C,5000,100
0.895,0.895,0.9482,0.49531937756778277,-0.00468062243221723,0.1545743737955474,103.933,7.938445124833956,100.0,100.0,122.0,0.0,0.0,0.001462598180770874,gamma,-0.3,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201074,5000,0.004335320057389074,0.0031342227106573,0.0,C,1.0,100,1.0,C_0234,C,5000,100
0.9344,0.9344,0.7946,0.49870179822645033,-0.0012982017735496676,0.15712772298456565,100.004,0.15742934923323543,100.0,100.0,100.0,0.0,0.0,0.0012602283477783204,gamma,-0.3,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201075,5000,0.003501332317847022,0.005713332477635098,0.0,C,1.0,100,1.0,C_0235,C,5000,100
0.8578,0.8578,0.9516,0.5016872463421845,0.001687246342184534,0.16690279501567143,94.2254,15.361672918012545,71.0,93.0,121.0,0.0,0.0,0.001317836856842041,gamma,-0.3,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201076,5000,0.004939213702604899,0.0030350433275325743,0.0,C,1.0,100,1.0,C_0236,C,5000,100
0.9884,0.9884,0.946,0.5005230746896849,0.0005230746896849325,0.12250759029145752,100.0012,0.08484432803670496,100.0,100.0,100.0,0.0,0.0,0.0014295809745788575,gamma,0.3,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201077,5000,0.00151429455523026,0.0031963729444481302,0.0,C,1.0,100,1.0,C_0237,C,5000,100
0.9762,0.9762,0.8992,0.5018635861321478,0.0018635861321477654,0.11956900997857724,100.0036,0.1928394150582292,100.0,100.0,100.0,0.0,0.0,0.0012681981086730958,gamma,0.3,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201078,5000,0.002155623343722184,0.004257683877415043,0.0,C,1.0,100,1.0,C_0238,C,5000,100
0.8548,0.8548,0.9482,0.5003086013895571,0.00030860138955712824,0.16582837912490664,53.6516,8.596732951534554,41.0,53.0,68.05000000000018,0.0,0.0,0.001343597412109375,gamma,0.3,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201079,5000,0.004982307898956065,0.0031342227106573,0.0,C,1.0,100,1.0,C_0239,C,5000,100
1.0,1.0,0.947,0.499958460442866,-4.153955713398494e-05,0.05452927629824927,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.001265340518951416,gamma,0.9,1.0,1.0,0.5,D2,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201080,5000,0.0,0.0031683118533376744,0.0,C,1.0,100,1.0,C_0240,C,5000,100
1.0,1.0,0.9988,0.49957003910504316,-0.00042996089495683787,0.05347464503552124,100.0146,0.47622141908990195,100.0,100.0,100.0,0.0,0.0,0.001341573429107666,gamma,0.9,1.0,1.0,0.5,D3,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201081,5000,0.0,0.0004896039215529179,0.0,C,1.0,100,1.0,C_0241,C,5000,100
0.8744,0.8744,0.9436,0.49482247463303913,-0.005177525366960867,0.15036395131497388,13.0352,2.046059862271874,10.0,13.0,17.0,0.0,0.0,0.0012507761001586913,gamma,0.9,1.0,1.0,0.5,D4,100,1000,0.05,0.05,0.5,0.8,0.2,none,1,201082,5000,0.004686675580835525,0.0032624849424939878,0.0,C,1.0,100,1.0,C_0242,C,5000,100
0.0506,0.0506,0.9494,-0.0002190830060378398,-0.0002190830060378398,0.17862617407218226,83.8338,16.634283199464893,59.0,83.0,113.0,0.0,0.0,0.00015591120719909667,normal,-0.3,1.0,1.0,0.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,301083,5000,0.0030996657884359083,0.0030996657884359074,0.0,D,0.0,50,1.0,D_0000,D,5000,50
0.049,0.049,0.951,-0.002474819093893773,-0.002474819093893773,0.15994606769523156,104.2772,18.361959594770926,76.0,103.0,136.0,0.0,0.0,0.00043591489791870117,normal,-0.3,1.0,1.0,0.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,301084,5000,0.0030528347482299137,0.0030528347482299146,0.0,D,0.0,50,1.0,D_0001,D,5000,50
0.086,0.086,0.7804,0.0010540332882621663,0.0010540332882621663,0.19898695879319098,65.4084,9.108831398154212,51.0,65.0,82.0,0.0,0.0,0.00016501660346984864,normal,-0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,301085,5000,0.0039649464056907505,0.0058544998078401194,0.0,D,0.0,50,1.0,D_0002,D,5000,50
0.0482,0.0482,0.9518,0.0017522633270326804,0.0017522633270326804,0.16335051114879867,101.0002,19.97636102897622,70.0,99.0,135.0,0.0,0.0,0.00014853782653808593,normal,-0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,301086,5000,0.0030290843500965763,0.003029084350096577,0.0,D,0.0,50,1.0,D_0003,D,5000,50
0.0498,0.0498,0.9502,5.777512607611772e-05,5.777512607611772e-05,0.05335174341775406,937.1642,98.0948869124176,725.0,1000.0,1000.0,0.0,0.56,8.95517349243164e-05,normal,-0.3,1.0,1.0,0.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,301087,5000,0.0030763601869742106,0.0030763601869742093,0.0,D,0.0,50,1.0,D_0004,D,5000,50
0.0478,0.0478,0.9522,0.002867647279778548,0.002867647279778548,0.17429779150845276,84.0,0.0,84.0,84.0,84.0,0.0,0.0,7.032771110534668e-05,normal,-0.3,1.0,1.0,0.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,301088,5000,0.003017123133052412,0.0030171231330524103,0.0,D,0.0,50,1.0,D_0005,D,5000,50
0.7926,0.7926,0.9512,0.4991004978667931,-0.0008995021332068864,0.17882795932136397,84.032,16.283309737273928,59.0,83.0,113.0,0.0,0.0,0.00015185832977294923,normal,-0.3,1.0,1.0,0.5,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,301089,5000,0.005733851061895487,0.0030469184432800286,0.0,D,1.0,50,1.0,D_0006,D,5000,50
0.8802,0.8802,0.9458,0.5010189399051554,0.001018939905155447,0.1618829428676162,104.1898,18.25657623871464,77.0,103.0,137.0,0.0,0.0,0.0003250953197479248,normal,-0.3,1.0,1.0,0.5,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,301090,5000,0.004592340579704428,0.003201948156981934,0.0,D,1.0,50,1.0,D_0007,D,5000,50
